"BULAN"|"WITEL"|"STO"|"TOTAL"|"PLEVEL1"|"PLEVEL2"|"JUMLAH"|"SUBTOTAL"
"202208"|TANGERANG|GDS|0|CATEGORY_LATENCY|UNKNOWN|4876|0
"202208"|TANGERANG|GDS|0|CATEGORY_LATENCY|ACCEPTABLE|1171|0
"202208"|TANGERANG|GDS|0|CATEGORY_LATENCY|BAD|75|0
"202208"|TANGERANG|GDS|0|CATEGORY_LATENCY|GOOD|3921|0
"202208"|TANGERANG|GDS|0|CATEGORY_LATENCY|VERY GOOD|3640|0
"202208"|TANGERANG|KJO|0|CATEGORY_LATENCY|UNKNOWN|246|0
"202208"|TANGERANG|KJO|0|CATEGORY_LATENCY|ACCEPTABLE|283|0
"202208"|TANGERANG|KJO|0|CATEGORY_LATENCY|BAD|37|0
"202208"|TANGERANG|KJO|0|CATEGORY_LATENCY|GOOD|356|0
"202208"|TANGERANG|KJO|0|CATEGORY_LATENCY|VERY GOOD|180|0
"202208"|TANGERANG|LGK|0|CATEGORY_LATENCY|UNKNOWN|9765|0
"202208"|TANGERANG|LGK|0|CATEGORY_LATENCY|ACCEPTABLE|2350|0
"202208"|TANGERANG|LGK|0|CATEGORY_LATENCY|BAD|159|0
"202208"|TANGERANG|LGK|0|CATEGORY_LATENCY|GOOD|8794|0
"202208"|TANGERANG|LGK|0|CATEGORY_LATENCY|VERY BAD|2|0
"202208"|TANGERANG|LGK|0|CATEGORY_LATENCY|VERY GOOD|7351|0
"202208"|TANGERANG|LKG|0|CATEGORY_LATENCY|UNKNOWN|6535|0
"202208"|TANGERANG|LKG|0|CATEGORY_LATENCY|ACCEPTABLE|1289|0
"202208"|TANGERANG|LKG|0|CATEGORY_LATENCY|BAD|93|0
"202208"|TANGERANG|LKG|0|CATEGORY_LATENCY|GOOD|4365|0
"202208"|TANGERANG|LKG|0|CATEGORY_LATENCY|VERY BAD|2|0
"202208"|TANGERANG|LKG|0|CATEGORY_LATENCY|VERY GOOD|4376|0
"202208"|TANGERANG|MUK|0|CATEGORY_LATENCY|UNKNOWN|274|0
"202208"|TANGERANG|MUK|0|CATEGORY_LATENCY|ACCEPTABLE|230|0
"202208"|TANGERANG|MUK|0|CATEGORY_LATENCY|BAD|27|0
"202208"|TANGERANG|MUK|0|CATEGORY_LATENCY|GOOD|355|0
"202208"|TANGERANG|MUK|0|CATEGORY_LATENCY|VERY GOOD|291|0
"202208"|TANGERANG|PDR|0|CATEGORY_LATENCY|UNKNOWN|4468|0
"202208"|TANGERANG|PDR|0|CATEGORY_LATENCY|ACCEPTABLE|1557|0
"202208"|TANGERANG|PDR|0|CATEGORY_LATENCY|BAD|154|0
"202208"|TANGERANG|PDR|0|CATEGORY_LATENCY|GOOD|4826|0
"202208"|TANGERANG|PDR|0|CATEGORY_LATENCY|VERY BAD|2|0
"202208"|TANGERANG|PDR|0|CATEGORY_LATENCY|VERY GOOD|3800|0
"202208"|TANGERANG|PKU|0|CATEGORY_LATENCY|UNKNOWN|3702|0
"202208"|TANGERANG|PKU|0|CATEGORY_LATENCY|ACCEPTABLE|1262|0
"202208"|TANGERANG|PKU|0|CATEGORY_LATENCY|BAD|92|0
"202208"|TANGERANG|PKU|0|CATEGORY_LATENCY|GOOD|4246|0
"202208"|TANGERANG|PKU|0|CATEGORY_LATENCY|VERY BAD|4|0
"202208"|TANGERANG|PKU|0|CATEGORY_LATENCY|VERY GOOD|4437|0
"202208"|TANGERANG|PPG|0|CATEGORY_LATENCY|UNKNOWN|906|0
"202208"|TANGERANG|PPG|0|CATEGORY_LATENCY|ACCEPTABLE|632|0
"202208"|TANGERANG|PPG|0|CATEGORY_LATENCY|BAD|97|0
"202208"|TANGERANG|PPG|0|CATEGORY_LATENCY|GOOD|1362|0
"202208"|TANGERANG|PPG|0|CATEGORY_LATENCY|VERY GOOD|2084|0
"202208"|TANGERANG|PSK|0|CATEGORY_LATENCY|UNKNOWN|5497|0
"202208"|TANGERANG|PSK|0|CATEGORY_LATENCY|ACCEPTABLE|1561|0
"202208"|TANGERANG|PSK|0|CATEGORY_LATENCY|BAD|187|0
"202208"|TANGERANG|PSK|0|CATEGORY_LATENCY|GOOD|3966|0
"202208"|TANGERANG|PSK|0|CATEGORY_LATENCY|VERY BAD|3|0
"202208"|TANGERANG|PSK|0|CATEGORY_LATENCY|VERY GOOD|4729|0
"202208"|TANGERANG|RJG|0|CATEGORY_LATENCY|UNKNOWN|921|0
"202208"|TANGERANG|RJG|0|CATEGORY_LATENCY|ACCEPTABLE|562|0
"202208"|TANGERANG|RJG|0|CATEGORY_LATENCY|BAD|40|0
"202208"|TANGERANG|RJG|0|CATEGORY_LATENCY|GOOD|1248|0
"202208"|TANGERANG|RJG|0|CATEGORY_LATENCY|VERY BAD|1|0
"202208"|TANGERANG|RJG|0|CATEGORY_LATENCY|VERY GOOD|2129|0
"202208"|TANGERANG|RMP|0|CATEGORY_LATENCY|UNKNOWN|156|0
"202208"|TANGERANG|RMP|0|CATEGORY_LATENCY|ACCEPTABLE|169|0
"202208"|TANGERANG|RMP|0|CATEGORY_LATENCY|BAD|25|0
"202208"|TANGERANG|RMP|0|CATEGORY_LATENCY|GOOD|426|0
"202208"|TANGERANG|RMP|0|CATEGORY_LATENCY|VERY GOOD|607|0
"202208"|TANGERANG|SPT|0|CATEGORY_LATENCY|UNKNOWN|1543|0
"202208"|TANGERANG|SPT|0|CATEGORY_LATENCY|ACCEPTABLE|810|0
"202208"|TANGERANG|SPT|0|CATEGORY_LATENCY|BAD|89|0
"202208"|TANGERANG|SPT|0|CATEGORY_LATENCY|GOOD|1764|0
"202208"|TANGERANG|SPT|0|CATEGORY_LATENCY|VERY GOOD|2457|0
"202208"|TANGERANG|SRH|0|CATEGORY_LATENCY|UNKNOWN|2624|0
"202208"|TANGERANG|SRH|0|CATEGORY_LATENCY|ACCEPTABLE|340|0
"202208"|TANGERANG|SRH|0|CATEGORY_LATENCY|BAD|36|0
"202208"|TANGERANG|SRH|0|CATEGORY_LATENCY|GOOD|848|0
"202208"|TANGERANG|SRH|0|CATEGORY_LATENCY|VERY GOOD|507|0
"202208"|TANGERANG|SRP|0|CATEGORY_LATENCY|UNKNOWN|4138|0
"202208"|TANGERANG|SRP|0|CATEGORY_LATENCY|ACCEPTABLE|1718|0
"202208"|TANGERANG|SRP|0|CATEGORY_LATENCY|BAD|132|0
"202208"|TANGERANG|SRP|0|CATEGORY_LATENCY|GOOD|6319|0
"202208"|TANGERANG|SRP|0|CATEGORY_LATENCY|VERY BAD|2|0
"202208"|TANGERANG|SRP|0|CATEGORY_LATENCY|VERY GOOD|7341|0
"202208"|TANGERANG|TAN|0|CATEGORY_LATENCY|UNKNOWN|11077|0
"202208"|TANGERANG|TAN|0|CATEGORY_LATENCY|ACCEPTABLE|3100|0
"202208"|TANGERANG|TAN|0|CATEGORY_LATENCY|BAD|295|0
"202208"|TANGERANG|TAN|0|CATEGORY_LATENCY|GOOD|8330|0
"202208"|TANGERANG|TAN|0|CATEGORY_LATENCY|VERY BAD|4|0
"202208"|TANGERANG|TAN|0|CATEGORY_LATENCY|VERY GOOD|9916|0
"202208"|BANTEN|BAY|0|CATEGORY_PACKET_LOSS|UNKNOWN|250|0
"202208"|BANTEN|BAY|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|660|0
"202208"|BANTEN|BAY|0|CATEGORY_PACKET_LOSS|BAD|191|0
"202208"|BANTEN|BAY|0|CATEGORY_PACKET_LOSS|GOOD|257|0
"202208"|BANTEN|BAY|0|CATEGORY_PACKET_LOSS|VERY BAD|4|0
"202208"|BANTEN|BAY|0|CATEGORY_PACKET_LOSS|VERY GOOD|32|0
"202208"|BANTEN|BJO|0|CATEGORY_PACKET_LOSS|UNKNOWN|480|0
"202208"|BANTEN|BJO|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|960|0
"202208"|BANTEN|BJO|0|CATEGORY_PACKET_LOSS|BAD|206|0
"202208"|BANTEN|BJO|0|CATEGORY_PACKET_LOSS|GOOD|649|0
"202208"|BANTEN|BJO|0|CATEGORY_PACKET_LOSS|VERY BAD|10|0
"202208"|BANTEN|BJO|0|CATEGORY_PACKET_LOSS|VERY GOOD|179|0
"202208"|BANTEN|BJT|0|CATEGORY_PACKET_LOSS|UNKNOWN|181|0
"202208"|BANTEN|BJT|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|328|0
"202208"|BANTEN|BJT|0|CATEGORY_PACKET_LOSS|BAD|125|0
"202208"|BANTEN|BJT|0|CATEGORY_PACKET_LOSS|GOOD|80|0
"202208"|BANTEN|BJT|0|CATEGORY_PACKET_LOSS|VERY BAD|4|0
"202208"|BANTEN|BJT|0|CATEGORY_PACKET_LOSS|VERY GOOD|9|0
"202208"|BANTEN|BLJ|0|CATEGORY_PACKET_LOSS|UNKNOWN|1396|0
"202208"|BANTEN|BLJ|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|1425|0
"202208"|BANTEN|BLJ|0|CATEGORY_PACKET_LOSS|BAD|439|0
"202208"|BANTEN|BLJ|0|CATEGORY_PACKET_LOSS|GOOD|1310|0
"202208"|BANTEN|BLJ|0|CATEGORY_PACKET_LOSS|VERY BAD|11|0
"202208"|BANTEN|BLJ|0|CATEGORY_PACKET_LOSS|VERY GOOD|291|0
"202208"|BANTEN|BRS|0|CATEGORY_PACKET_LOSS|UNKNOWN|401|0
"202208"|BANTEN|BRS|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|996|0
"202208"|BANTEN|BRS|0|CATEGORY_PACKET_LOSS|BAD|383|0
"202208"|BANTEN|BRS|0|CATEGORY_PACKET_LOSS|GOOD|474|0
"202208"|BANTEN|BRS|0|CATEGORY_PACKET_LOSS|VERY BAD|9|0
"202208"|BANTEN|BRS|0|CATEGORY_PACKET_LOSS|VERY GOOD|95|0
"202208"|BANTEN|CKA|0|CATEGORY_PACKET_LOSS|UNKNOWN|4804|0
"202208"|BANTEN|CKA|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|4425|0
"202208"|BANTEN|CKA|0|CATEGORY_PACKET_LOSS|BAD|1165|0
"202208"|BANTEN|CKA|0|CATEGORY_PACKET_LOSS|GOOD|4665|0
"202208"|BANTEN|CKA|0|CATEGORY_PACKET_LOSS|VERY BAD|67|0
"202208"|BANTEN|CKA|0|CATEGORY_PACKET_LOSS|VERY GOOD|1437|0
"202208"|BANTEN|CKD|0|CATEGORY_PACKET_LOSS|UNKNOWN|1270|0
"202208"|BANTEN|CKD|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|1377|0
"202208"|BANTEN|CKD|0|CATEGORY_PACKET_LOSS|BAD|568|0
"202208"|BANTEN|CKD|0|CATEGORY_PACKET_LOSS|GOOD|827|0
"202208"|BANTEN|CKD|0|CATEGORY_PACKET_LOSS|VERY BAD|16|0
"202208"|BANTEN|CKD|0|CATEGORY_PACKET_LOSS|VERY GOOD|156|0
"202208"|BANTEN|CLG|0|CATEGORY_PACKET_LOSS|UNKNOWN|4311|0
"202208"|BANTEN|CLG|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|6353|0
"202208"|BANTEN|CLG|0|CATEGORY_PACKET_LOSS|BAD|1452|0
"202208"|BANTEN|CLG|0|CATEGORY_PACKET_LOSS|GOOD|6433|0
"202208"|BANTEN|CLG|0|CATEGORY_PACKET_LOSS|VERY BAD|79|0
"202208"|BANTEN|CLG|0|CATEGORY_PACKET_LOSS|VERY GOOD|1890|0
"202208"|BANTEN|CRS|0|CATEGORY_PACKET_LOSS|UNKNOWN|1650|0
"202208"|BANTEN|CRS|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|3511|0
"202208"|BANTEN|CRS|0|CATEGORY_PACKET_LOSS|BAD|1114|0
"202208"|BANTEN|CRS|0|CATEGORY_PACKET_LOSS|GOOD|2862|0
"202208"|BANTEN|CRS|0|CATEGORY_PACKET_LOSS|VERY BAD|34|0
"202208"|BANTEN|CRS|0|CATEGORY_PACKET_LOSS|VERY GOOD|679|0
"202208"|BANTEN|CSK|0|CATEGORY_PACKET_LOSS|UNKNOWN|559|0
"202208"|BANTEN|CSK|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|1464|0
"202208"|BANTEN|CSK|0|CATEGORY_PACKET_LOSS|BAD|389|0
"202208"|BANTEN|CSK|0|CATEGORY_PACKET_LOSS|GOOD|766|0
"202208"|BANTEN|CSK|0|CATEGORY_PACKET_LOSS|VERY BAD|7|0
"202208"|BANTEN|CSK|0|CATEGORY_PACKET_LOSS|VERY GOOD|158|0
"202208"|BANTEN|CWN|0|CATEGORY_PACKET_LOSS|UNKNOWN|998|0
"202208"|BANTEN|CWN|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|1107|0
"202208"|BANTEN|CWN|0|CATEGORY_PACKET_LOSS|BAD|269|0
"202208"|BANTEN|CWN|0|CATEGORY_PACKET_LOSS|GOOD|517|0
"202208"|BANTEN|CWN|0|CATEGORY_PACKET_LOSS|VERY BAD|9|0
"202208"|BANTEN|CWN|0|CATEGORY_PACKET_LOSS|VERY GOOD|91|0
"202208"|BANTEN|GRL|0|CATEGORY_PACKET_LOSS|UNKNOWN|284|0
"202208"|BANTEN|GRL|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|596|0
"202208"|BANTEN|GRL|0|CATEGORY_PACKET_LOSS|BAD|144|0
"202208"|BANTEN|GRL|0|CATEGORY_PACKET_LOSS|GOOD|853|0
"202208"|BANTEN|GRL|0|CATEGORY_PACKET_LOSS|VERY BAD|5|0
"202208"|BANTEN|GRL|0|CATEGORY_PACKET_LOSS|VERY GOOD|270|0
"202208"|BANTEN|KMT|0|CATEGORY_PACKET_LOSS|UNKNOWN|511|0
"202208"|BANTEN|KMT|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|1093|0
"202208"|BANTEN|KMT|0|CATEGORY_PACKET_LOSS|BAD|265|0
"202208"|BANTEN|KMT|0|CATEGORY_PACKET_LOSS|GOOD|1071|0
"202208"|BANTEN|KMT|0|CATEGORY_PACKET_LOSS|VERY BAD|15|0
"202208"|BANTEN|KMT|0|CATEGORY_PACKET_LOSS|VERY GOOD|330|0
"202208"|BANTEN|KRS|0|CATEGORY_PACKET_LOSS|UNKNOWN|516|0
"202208"|BANTEN|KRS|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|474|0
"202208"|BANTEN|KRS|0|CATEGORY_PACKET_LOSS|BAD|178|0
"202208"|BANTEN|KRS|0|CATEGORY_PACKET_LOSS|GOOD|143|0
"202208"|BANTEN|KRS|0|CATEGORY_PACKET_LOSS|VERY BAD|6|0
"202208"|BANTEN|KRS|0|CATEGORY_PACKET_LOSS|VERY GOOD|22|0
"202208"|BANTEN|LBU|0|CATEGORY_PACKET_LOSS|UNKNOWN|1231|0
"202208"|BANTEN|LBU|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|2023|0
"202208"|BANTEN|LBU|0|CATEGORY_PACKET_LOSS|BAD|840|0
"202208"|BANTEN|LBU|0|CATEGORY_PACKET_LOSS|GOOD|708|0
"202208"|BANTEN|LBU|0|CATEGORY_PACKET_LOSS|VERY BAD|15|0
"202208"|BANTEN|LBU|0|CATEGORY_PACKET_LOSS|VERY GOOD|80|0
"202208"|BANTEN|LWD|0|CATEGORY_PACKET_LOSS|UNKNOWN|50|0
"202208"|BANTEN|LWD|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|190|0
"202208"|BANTEN|LWD|0|CATEGORY_PACKET_LOSS|BAD|150|0
"202208"|BANTEN|LWD|0|CATEGORY_PACKET_LOSS|GOOD|31|0
"202208"|BANTEN|LWD|0|CATEGORY_PACKET_LOSS|VERY BAD|3|0
"202208"|BANTEN|MEN|0|CATEGORY_PACKET_LOSS|UNKNOWN|205|0
"202208"|BANTEN|MEN|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|1131|0
"202208"|BANTEN|MEN|0|CATEGORY_PACKET_LOSS|BAD|449|0
"202208"|BANTEN|MEN|0|CATEGORY_PACKET_LOSS|GOOD|248|0
"202208"|BANTEN|MEN|0|CATEGORY_PACKET_LOSS|VERY BAD|8|0
"202208"|BANTEN|MEN|0|CATEGORY_PACKET_LOSS|VERY GOOD|24|0
"202208"|BANTEN|MER|0|CATEGORY_PACKET_LOSS|UNKNOWN|956|0
"202208"|BANTEN|MER|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|1288|0
"202208"|BANTEN|MER|0|CATEGORY_PACKET_LOSS|BAD|334|0
"202208"|BANTEN|MER|0|CATEGORY_PACKET_LOSS|GOOD|998|0
"202208"|BANTEN|MER|0|CATEGORY_PACKET_LOSS|VERY BAD|17|0
"202208"|BANTEN|MER|0|CATEGORY_PACKET_LOSS|VERY GOOD|198|0
"202208"|BANTEN|MLP|0|CATEGORY_PACKET_LOSS|UNKNOWN|319|0
"202208"|BANTEN|MLP|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|999|0
"202208"|BANTEN|MLP|0|CATEGORY_PACKET_LOSS|BAD|255|0
"202208"|BANTEN|MLP|0|CATEGORY_PACKET_LOSS|GOOD|308|0
"202208"|BANTEN|MLP|0|CATEGORY_PACKET_LOSS|VERY BAD|7|0
"202208"|BANTEN|MLP|0|CATEGORY_PACKET_LOSS|VERY GOOD|37|0
"202208"|BANTEN|PBN|0|CATEGORY_PACKET_LOSS|UNKNOWN|86|0
"202208"|BANTEN|PBN|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|207|0
"202208"|BANTEN|PBN|0|CATEGORY_PACKET_LOSS|BAD|40|0
"202208"|BANTEN|PBN|0|CATEGORY_PACKET_LOSS|GOOD|88|0
"202208"|BANTEN|PBN|0|CATEGORY_PACKET_LOSS|VERY BAD|1|0
"202208"|BANTEN|PBN|0|CATEGORY_PACKET_LOSS|VERY GOOD|17|0
"202208"|BANTEN|PDG|0|CATEGORY_PACKET_LOSS|UNKNOWN|1770|0
"202208"|BANTEN|PDG|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|4493|0
"202208"|BANTEN|PDG|0|CATEGORY_PACKET_LOSS|BAD|1158|0
"202208"|BANTEN|PDG|0|CATEGORY_PACKET_LOSS|GOOD|1983|0
"202208"|BANTEN|PDG|0|CATEGORY_PACKET_LOSS|VERY BAD|48|0
"202208"|BANTEN|PDG|0|CATEGORY_PACKET_LOSS|VERY GOOD|301|0
"202208"|BANTEN|PSU|0|CATEGORY_PACKET_LOSS|UNKNOWN|220|0
"202208"|BANTEN|PSU|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|272|0
"202208"|BANTEN|PSU|0|CATEGORY_PACKET_LOSS|BAD|103|0
"202208"|BANTEN|PSU|0|CATEGORY_PACKET_LOSS|GOOD|210|0
"202208"|BANTEN|PSU|0|CATEGORY_PACKET_LOSS|VERY BAD|5|0
"202208"|BANTEN|PSU|0|CATEGORY_PACKET_LOSS|VERY GOOD|46|0
"202208"|BANTEN|RKS|0|CATEGORY_PACKET_LOSS|UNKNOWN|1940|0
"202208"|BANTEN|RKS|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|4105|0
"202208"|BANTEN|RKS|0|CATEGORY_PACKET_LOSS|BAD|1421|0
"202208"|BANTEN|RKS|0|CATEGORY_PACKET_LOSS|GOOD|2813|0
"202208"|BANTEN|RKS|0|CATEGORY_PACKET_LOSS|VERY BAD|50|0
"202208"|BANTEN|RKS|0|CATEGORY_PACKET_LOSS|VERY GOOD|602|0
"202208"|BANTEN|SAG|0|CATEGORY_PACKET_LOSS|UNKNOWN|280|0
"202208"|BANTEN|SAG|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|882|0
"202208"|BANTEN|SAG|0|CATEGORY_PACKET_LOSS|BAD|180|0
"202208"|BANTEN|SAG|0|CATEGORY_PACKET_LOSS|GOOD|404|0
"202208"|BANTEN|SAG|0|CATEGORY_PACKET_LOSS|VERY BAD|5|0
"202208"|BANTEN|SAG|0|CATEGORY_PACKET_LOSS|VERY GOOD|55|0
"202208"|BANTEN|SAM|0|CATEGORY_PACKET_LOSS|UNKNOWN|642|0
"202208"|BANTEN|SAM|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|1430|0
"202208"|BANTEN|SAM|0|CATEGORY_PACKET_LOSS|BAD|279|0
"202208"|BANTEN|SAM|0|CATEGORY_PACKET_LOSS|GOOD|734|0
"202208"|BANTEN|SAM|0|CATEGORY_PACKET_LOSS|VERY BAD|5|0
"202208"|BANTEN|SAM|0|CATEGORY_PACKET_LOSS|VERY GOOD|109|0
"202208"|BANTEN|SEG|0|CATEGORY_PACKET_LOSS|UNKNOWN|4705|0
"202208"|BANTEN|SEG|0|CATEGORY_PACKET_LOSS|ACCEPTABLE|7177|0
"202208"|BANTEN|SEG|0|CATEGORY_PACKET_LOSS|BAD|1914|0
"202208"|BANTEN|SEG|0|CATEGORY_PACKET_LOSS|GOOD|6556|0
"202208"|BANTEN|SEG|0|CATEGORY_PACKET_LOSS|VERY BAD|112|0
"202208"|BANTEN|SEG|0|CATEGORY_PACKET_LOSS|VERY GOOD|1777|0
"202208"|BANTEN|SKE|0|CATEGORY_PACKET_LOSS|UNKNOWN|297|0
